name,gene_link,annot_link
GCF_000512975.1_S_indicum_v1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Sesamum_indicum/all_assembly_versions/GCF_000512975.1_S_indicum_v1.0/GCF_000512975.1_S_indicum_v1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Sesamum_indicum/all_assembly_versions/GCF_000512975.1_S_indicum_v1.0/GCF_000512975.1_S_indicum_v1.0_genomic.gff.gz
GCF_000263155.1_Setaria_V1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Setaria_italica/all_assembly_versions/GCF_000263155.1_Setaria_V1/GCF_000263155.1_Setaria_V1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Setaria_italica/all_assembly_versions/GCF_000263155.1_Setaria_V1/GCF_000263155.1_Setaria_V1_genomic.gff.gz
GCF_000263155.2_Setaria_italica_v2.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Setaria_italica/all_assembly_versions/GCF_000263155.2_Setaria_italica_v2.0/GCF_000263155.2_Setaria_italica_v2.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Setaria_italica/all_assembly_versions/GCF_000263155.2_Setaria_italica_v2.0/GCF_000263155.2_Setaria_italica_v2.0_genomic.gff.gz
GCF_005286985.1_Setaria_viridis_v2.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Setaria_viridis/all_assembly_versions/GCF_005286985.1_Setaria_viridis_v2.0/GCF_005286985.1_Setaria_viridis_v2.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Setaria_viridis/all_assembly_versions/GCF_005286985.1_Setaria_viridis_v2.0/GCF_005286985.1_Setaria_viridis_v2.0_genomic.gff.gz
GCF_947179165.1_daSolDulc1.2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_dulcamara/all_assembly_versions/GCF_947179165.1_daSolDulc1.2/GCF_947179165.1_daSolDulc1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_dulcamara/all_assembly_versions/GCF_947179165.1_daSolDulc1.2/GCF_947179165.1_daSolDulc1.2_genomic.gff.gz
GCF_000188115.1_SL2.40,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_lycopersicum/all_assembly_versions/GCF_000188115.1_SL2.40/GCF_000188115.1_SL2.40_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_lycopersicum/all_assembly_versions/GCF_000188115.1_SL2.40/GCF_000188115.1_SL2.40_genomic.gff.gz
GCF_000188115.2_SL2.40,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_lycopersicum/all_assembly_versions/GCF_000188115.2_SL2.40/GCF_000188115.2_SL2.40_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_lycopersicum/all_assembly_versions/GCF_000188115.2_SL2.40/GCF_000188115.2_SL2.40_genomic.gff.gz
GCF_000188115.3_SL2.50,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_lycopersicum/all_assembly_versions/GCF_000188115.3_SL2.50/GCF_000188115.3_SL2.50_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_lycopersicum/all_assembly_versions/GCF_000188115.3_SL2.50/GCF_000188115.3_SL2.50_genomic.gff.gz
GCF_000188115.4_SL3.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_lycopersicum/all_assembly_versions/GCF_000188115.4_SL3.0/GCF_000188115.4_SL3.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_lycopersicum/all_assembly_versions/GCF_000188115.4_SL3.0/GCF_000188115.4_SL3.0_genomic.gff.gz
GCF_000188115.5_SL3.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_lycopersicum/all_assembly_versions/GCF_000188115.5_SL3.1/GCF_000188115.5_SL3.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_lycopersicum/all_assembly_versions/GCF_000188115.5_SL3.1/GCF_000188115.5_SL3.1_genomic.gff.gz
GCF_001406875.1_SPENNV200,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_pennellii/all_assembly_versions/GCF_001406875.1_SPENNV200/GCF_001406875.1_SPENNV200_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_pennellii/all_assembly_versions/GCF_001406875.1_SPENNV200/GCF_001406875.1_SPENNV200_genomic.gff.gz
GCF_019186545.1_ASM1918654v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_stenotomum/all_assembly_versions/GCF_019186545.1_ASM1918654v1/GCF_019186545.1_ASM1918654v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_stenotomum/all_assembly_versions/GCF_019186545.1_ASM1918654v1/GCF_019186545.1_ASM1918654v1_genomic.gff.gz
GCF_000226075.1_SolTub_3.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_tuberosum/all_assembly_versions/GCF_000226075.1_SolTub_3.0/GCF_000226075.1_SolTub_3.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_tuberosum/all_assembly_versions/GCF_000226075.1_SolTub_3.0/GCF_000226075.1_SolTub_3.0_genomic.gff.gz
GCF_900185275.1_falcon-dt-bn,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_verrucosum/all_assembly_versions/GCF_900185275.1_falcon-dt-bn/GCF_900185275.1_falcon-dt-bn_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Solanum_verrucosum/all_assembly_versions/GCF_900185275.1_falcon-dt-bn/GCF_900185275.1_falcon-dt-bn_genomic.gff.gz
GCF_000003195.1_Sorbi1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Sorghum_bicolor/all_assembly_versions/GCF_000003195.1_Sorbi1/GCF_000003195.1_Sorbi1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Sorghum_bicolor/all_assembly_versions/GCF_000003195.1_Sorbi1/GCF_000003195.1_Sorbi1_genomic.gff.gz
GCF_000003195.2_Sorbi1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Sorghum_bicolor/all_assembly_versions/GCF_000003195.2_Sorbi1/GCF_000003195.2_Sorbi1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Sorghum_bicolor/all_assembly_versions/GCF_000003195.2_Sorbi1/GCF_000003195.2_Sorbi1_genomic.gff.gz
GCF_000003195.3_Sorghum_bicolor_NCBIv3,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Sorghum_bicolor/all_assembly_versions/GCF_000003195.3_Sorghum_bicolor_NCBIv3/GCF_000003195.3_Sorghum_bicolor_NCBIv3_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Sorghum_bicolor/all_assembly_versions/GCF_000003195.3_Sorghum_bicolor_NCBIv3/GCF_000003195.3_Sorghum_bicolor_NCBIv3_genomic.gff.gz
GCF_020520425.1_BTI_SOV_V1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Spinacia_oleracea/all_assembly_versions/GCF_020520425.1_BTI_SOV_V1/GCF_020520425.1_BTI_SOV_V1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Spinacia_oleracea/all_assembly_versions/GCF_020520425.1_BTI_SOV_V1/GCF_020520425.1_BTI_SOV_V1_genomic.gff.gz
GCF_021117445.2_Sole_v2.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Syzygium_oleosum/all_assembly_versions/GCF_021117445.2_Sole_v2.1/GCF_021117445.2_Sole_v2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Syzygium_oleosum/all_assembly_versions/GCF_021117445.2_Sole_v2.1/GCF_021117445.2_Sole_v2.1_genomic.gff.gz
GCF_000463585.1_ASM46358v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Tarenaya_hassleriana/all_assembly_versions/GCF_000463585.1_ASM46358v1/GCF_000463585.1_ASM46358v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Tarenaya_hassleriana/all_assembly_versions/GCF_000463585.1_ASM46358v1/GCF_000463585.1_ASM46358v1_genomic.gff.gz
GCF_018873765.1_Tspe_v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Telopea_speciosissima/all_assembly_versions/GCF_018873765.1_Tspe_v1/GCF_018873765.1_Tspe_v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Telopea_speciosissima/all_assembly_versions/GCF_018873765.1_Tspe_v1/GCF_018873765.1_Tspe_v1_genomic.gff.gz
GCF_000208745.1_Criollo_cocoa_genome_V2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Theobroma_cacao/all_assembly_versions/GCF_000208745.1_Criollo_cocoa_genome_V2/GCF_000208745.1_Criollo_cocoa_genome_V2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Theobroma_cacao/all_assembly_versions/GCF_000208745.1_Criollo_cocoa_genome_V2/GCF_000208745.1_Criollo_cocoa_genome_V2_genomic.gff.gz
GCF_020283565.1_ARS_RC_1.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Trifolium_pratense/all_assembly_versions/GCF_020283565.1_ARS_RC_1.1/GCF_020283565.1_ARS_RC_1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Trifolium_pratense/all_assembly_versions/GCF_020283565.1_ARS_RC_1.1/GCF_020283565.1_ARS_RC_1.1_genomic.gff.gz
GCF_013401445.1_ASM1340144v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Tripterygium_wilfordii/all_assembly_versions/GCF_013401445.1_ASM1340144v1/GCF_013401445.1_ASM1340144v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Tripterygium_wilfordii/all_assembly_versions/GCF_013401445.1_ASM1340144v1/GCF_013401445.1_ASM1340144v1_genomic.gff.gz
GCF_018294505.1_IWGSC_CS_RefSeq_v2.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Triticum_aestivum/all_assembly_versions/GCF_018294505.1_IWGSC_CS_RefSeq_v2.1/GCF_018294505.1_IWGSC_CS_RefSeq_v2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Triticum_aestivum/all_assembly_versions/GCF_018294505.1_IWGSC_CS_RefSeq_v2.1/GCF_018294505.1_IWGSC_CS_RefSeq_v2.1_genomic.gff.gz
GCF_002162155.1_WEW_v2.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Triticum_dicoccoides/all_assembly_versions/GCF_002162155.1_WEW_v2.0/GCF_002162155.1_WEW_v2.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Triticum_dicoccoides/all_assembly_versions/GCF_002162155.1_WEW_v2.0/GCF_002162155.1_WEW_v2.0_genomic.gff.gz
GCF_002162155.2_WEW_v2.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Triticum_dicoccoides/all_assembly_versions/GCF_002162155.2_WEW_v2.1/GCF_002162155.2_WEW_v2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Triticum_dicoccoides/all_assembly_versions/GCF_002162155.2_WEW_v2.1/GCF_002162155.2_WEW_v2.1_genomic.gff.gz
GCF_003073215.2_Tu2.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Triticum_urartu/all_assembly_versions/GCF_003073215.2_Tu2.1/GCF_003073215.2_Tu2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Triticum_urartu/all_assembly_versions/GCF_003073215.2_Tu2.1/GCF_003073215.2_Tu2.1_genomic.gff.gz
GCF_029867415.1_Vvil1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vicia_villosa/all_assembly_versions/GCF_029867415.1_Vvil1.0/GCF_029867415.1_Vvil1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vicia_villosa/all_assembly_versions/GCF_029867415.1_Vvil1.0/GCF_029867415.1_Vvil1.0_genomic.gff.gz
GCF_016808095.1_ASM1680809v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vigna_angularis/all_assembly_versions/GCF_016808095.1_ASM1680809v1/GCF_016808095.1_ASM1680809v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vigna_angularis/all_assembly_versions/GCF_016808095.1_ASM1680809v1/GCF_016808095.1_ASM1680809v1_genomic.gff.gz
GCF_000741045.1_Vradiata_ver6,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vigna_radiata/all_assembly_versions/GCF_000741045.1_Vradiata_ver6/GCF_000741045.1_Vradiata_ver6_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vigna_radiata/all_assembly_versions/GCF_000741045.1_Vradiata_ver6/GCF_000741045.1_Vradiata_ver6_genomic.gff.gz
GCF_018835915.1_ASM1883591v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vigna_umbellata/all_assembly_versions/GCF_018835915.1_ASM1883591v1/GCF_018835915.1_ASM1883591v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vigna_umbellata/all_assembly_versions/GCF_018835915.1_ASM1883591v1/GCF_018835915.1_ASM1883591v1_genomic.gff.gz
GCF_004118075.1_ASM411807v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vigna_unguiculata/all_assembly_versions/GCF_004118075.1_ASM411807v1/GCF_004118075.1_ASM411807v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vigna_unguiculata/all_assembly_versions/GCF_004118075.1_ASM411807v1/GCF_004118075.1_ASM411807v1_genomic.gff.gz
GCF_004118075.2_ASM411807v2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vigna_unguiculata/all_assembly_versions/GCF_004118075.2_ASM411807v2/GCF_004118075.2_ASM411807v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vigna_unguiculata/all_assembly_versions/GCF_004118075.2_ASM411807v2/GCF_004118075.2_ASM411807v2_genomic.gff.gz
GCF_004353265.1_EGFV_Vit.rip_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vitis_riparia/all_assembly_versions/GCF_004353265.1_EGFV_Vit.rip_1.0/GCF_004353265.1_EGFV_Vit.rip_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vitis_riparia/all_assembly_versions/GCF_004353265.1_EGFV_Vit.rip_1.0/GCF_004353265.1_EGFV_Vit.rip_1.0_genomic.gff.gz
GCF_000003745.1_8x_WGS,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vitis_vinifera/all_assembly_versions/GCF_000003745.1_8x_WGS/GCF_000003745.1_8x_WGS_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vitis_vinifera/all_assembly_versions/GCF_000003745.1_8x_WGS/GCF_000003745.1_8x_WGS_genomic.gff.gz
GCF_000003745.2_12X,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vitis_vinifera/all_assembly_versions/GCF_000003745.2_12X/GCF_000003745.2_12X_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vitis_vinifera/all_assembly_versions/GCF_000003745.2_12X/GCF_000003745.2_12X_genomic.gff.gz
GCF_000003745.3_12X,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vitis_vinifera/all_assembly_versions/GCF_000003745.3_12X/GCF_000003745.3_12X_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Vitis_vinifera/all_assembly_versions/GCF_000003745.3_12X/GCF_000003745.3_12X_genomic.gff.gz
GCF_000143455.1_v1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Volvox_carteri/all_assembly_versions/GCF_000143455.1_v1.0/GCF_000143455.1_v1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Volvox_carteri/all_assembly_versions/GCF_000143455.1_v1.0/GCF_000143455.1_v1.0_genomic.gff.gz
GCF_902167145.1_Zm-B73-REFERENCE-NAM-5.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Zea_mays/all_assembly_versions/GCF_902167145.1_Zm-B73-REFERENCE-NAM-5.0/GCF_902167145.1_Zm-B73-REFERENCE-NAM-5.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Zea_mays/all_assembly_versions/GCF_902167145.1_Zm-B73-REFERENCE-NAM-5.0/GCF_902167145.1_Zm-B73-REFERENCE-NAM-5.0_genomic.gff.gz
GCF_018446385.1_Zo_v1.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Zingiber_officinale/all_assembly_versions/GCF_018446385.1_Zo_v1.1/GCF_018446385.1_Zo_v1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Zingiber_officinale/all_assembly_versions/GCF_018446385.1_Zo_v1.1/GCF_018446385.1_Zo_v1.1_genomic.gff.gz
GCF_020796205.1_ASM2079620v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Ziziphus_jujuba/all_assembly_versions/GCF_020796205.1_ASM2079620v1/GCF_020796205.1_ASM2079620v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Ziziphus_jujuba/all_assembly_versions/GCF_020796205.1_ASM2079620v1/GCF_020796205.1_ASM2079620v1_genomic.gff.gz
